cve_ent,entidad,anio,trimestre,periodo,fecha_cierre,indice_shf,var_anual_pct
22,Querétaro,2006,1,2006T1,2006-03-31,53.25,10.41
22,Querétaro,2006,2,2006T2,2006-06-30,54.56,6.77
22,Querétaro,2006,3,2006T3,2006-09-30,55.34,6.24
22,Querétaro,2006,4,2006T4,2006-12-31,55.62,6.8
22,Querétaro,2007,1,2007T1,2007-03-31,57.64,8.24
22,Querétaro,2007,2,2007T2,2007-06-30,59.6,9.24
22,Querétaro,2007,3,2007T3,2007-09-30,60.86,9.97
22,Querétaro,2007,4,2007T4,2007-12-31,60.84,9.39
22,Querétaro,2008,1,2008T1,2008-03-31,61.91,7.41
22,Querétaro,2008,2,2008T2,2008-06-30,63.33,6.26
22,Querétaro,2008,3,2008T3,2008-09-30,64.81,6.49
22,Querétaro,2008,4,2008T4,2008-12-31,65.26,7.26
22,Querétaro,2009,1,2009T1,2009-03-31,66.2,6.93
22,Querétaro,2009,2,2009T2,2009-06-30,67.02,5.83
22,Querétaro,2009,3,2009T3,2009-09-30,67.11,3.55
22,Querétaro,2009,4,2009T4,2009-12-31,67.13,2.87
22,Querétaro,2010,1,2010T1,2010-03-31,67.82,2.45
22,Querétaro,2010,2,2010T2,2010-06-30,68.51,2.22
22,Querétaro,2010,3,2010T3,2010-09-30,69.02,2.85
22,Querétaro,2010,4,2010T4,2010-12-31,69.59,3.66
22,Querétaro,2011,1,2011T1,2011-03-31,70.61,4.11
22,Querétaro,2011,2,2011T2,2011-06-30,71.34,4.13
22,Querétaro,2011,3,2011T3,2011-09-30,71.8,4.03
22,Querétaro,2011,4,2011T4,2011-12-31,72.03,3.51
22,Querétaro,2012,1,2012T1,2012-03-31,72.12,2.14
22,Querétaro,2012,2,2012T2,2012-06-30,72.23,1.25
22,Querétaro,2012,3,2012T3,2012-09-30,72.64,1.17
22,Querétaro,2012,4,2012T4,2012-12-31,73.09,1.47
22,Querétaro,2013,1,2013T1,2013-03-31,74.19,2.87
22,Querétaro,2013,2,2013T2,2013-06-30,75.5,4.53
22,Querétaro,2013,3,2013T3,2013-09-30,77.06,6.08
22,Querétaro,2013,4,2013T4,2013-12-31,78.19,6.98
22,Querétaro,2014,1,2014T1,2014-03-31,79.57,7.25
22,Querétaro,2014,2,2014T2,2014-06-30,80.48,6.6
22,Querétaro,2014,3,2014T3,2014-09-30,81.18,5.35
22,Querétaro,2014,4,2014T4,2014-12-31,82.12,5.03
22,Querétaro,2015,1,2015T1,2015-03-31,83.54,4.99
22,Querétaro,2015,2,2015T2,2015-06-30,86.54,7.53
22,Querétaro,2015,3,2015T3,2015-09-30,89.18,9.85
22,Querétaro,2015,4,2015T4,2015-12-31,90.42,10.11
22,Querétaro,2016,1,2016T1,2016-03-31,91.51,9.54
22,Querétaro,2016,2,2016T2,2016-06-30,93.17,7.66
22,Querétaro,2016,3,2016T3,2016-09-30,94.31,5.75
22,Querétaro,2016,4,2016T4,2016-12-31,95.09,5.16
22,Querétaro,2017,1,2017T1,2017-03-31,97.41,6.45
22,Querétaro,2017,2,2017T2,2017-06-30,99.16,6.43
22,Querétaro,2017,3,2017T3,2017-09-30,100.94,7.03
22,Querétaro,2017,4,2017T4,2017-12-31,102.49,7.78
22,Querétaro,2018,1,2018T1,2018-03-31,105.19,7.99
22,Querétaro,2018,2,2018T2,2018-06-30,107.44,8.35
22,Querétaro,2018,3,2018T3,2018-09-30,109.64,8.62
22,Querétaro,2018,4,2018T4,2018-12-31,111.33,8.63
22,Querétaro,2019,1,2019T1,2019-03-31,113.56,7.96
22,Querétaro,2019,2,2019T2,2019-06-30,115.76,7.74
22,Querétaro,2019,3,2019T3,2019-09-30,117.58,7.24
22,Querétaro,2019,4,2019T4,2019-12-31,119.56,7.39
22,Querétaro,2020,1,2020T1,2020-03-31,121.56,7.04
22,Querétaro,2020,2,2020T2,2020-06-30,122.89,6.16
22,Querétaro,2020,3,2020T3,2020-09-30,123.74,5.24
22,Querétaro,2020,4,2020T4,2020-12-31,125.34,4.83
22,Querétaro,2021,1,2021T1,2021-03-31,128.86,6.01
22,Querétaro,2021,2,2021T2,2021-06-30,131.95,7.37
22,Querétaro,2021,3,2021T3,2021-09-30,133.89,8.2
22,Querétaro,2021,4,2021T4,2021-12-31,135.53,8.13
22,Querétaro,2022,1,2022T1,2022-03-31,138.31,7.33
22,Querétaro,2022,2,2022T2,2022-06-30,141.97,7.59
22,Querétaro,2022,3,2022T3,2022-09-30,146.57,9.47
22,Querétaro,2022,4,2022T4,2022-12-31,149.87,10.58
22,Querétaro,2023,1,2023T1,2023-03-31,156.34,13.04
22,Querétaro,2023,2,2023T2,2023-06-30,162.38,14.38
22,Querétaro,2023,3,2023T3,2023-09-30,167.25,14.11
22,Querétaro,2023,4,2023T4,2023-12-31,170.88,14.02
22,Querétaro,2024,1,2024T1,2024-03-31,175.1,12.0
22,Querétaro,2024,2,2024T2,2024-06-30,177.82,9.51
22,Querétaro,2024,3,2024T3,2024-09-30,180.64,8.01
22,Querétaro,2024,4,2024T4,2024-12-31,183.51,7.39
22,Querétaro,2025,1,2025T1,2025-03-31,187.42,7.04
22,Querétaro,2025,2,2025T2,2025-06-30,192.08,8.02
22,Querétaro,2025,3,2025T3,2025-09-30,195.27,8.1
22,Querétaro,2025,4,2025T4,2025-12-31,196.93,7.31
22,Querétaro,2026,1,2026T1,2026-03-31,199.65,6.53
22,Querétaro,2026,2,2026T2,2026-06-30,201.43,4.87
23,Quintana Roo,2005,1,2005T1,2005-03-31,49.02,
23,Quintana Roo,2005,2,2005T2,2005-06-30,50.63,
23,Quintana Roo,2005,3,2005T3,2005-09-30,51.9,
23,Quintana Roo,2005,4,2005T4,2005-12-31,52.18,
23,Quintana Roo,2006,1,2006T1,2006-03-31,53.43,9.0
23,Quintana Roo,2006,2,2006T2,2006-06-30,55.09,8.81
23,Quintana Roo,2006,3,2006T3,2006-09-30,56.09,8.07
23,Quintana Roo,2006,4,2006T4,2006-12-31,55.85,7.03
23,Quintana Roo,2007,1,2007T1,2007-03-31,57.2,7.06
23,Quintana Roo,2007,2,2007T2,2007-06-30,59.32,7.68
23,Quintana Roo,2007,3,2007T3,2007-09-30,60.97,8.7
23,Quintana Roo,2007,4,2007T4,2007-12-31,61.86,10.76
23,Quintana Roo,2008,1,2008T1,2008-03-31,63.59,11.17
23,Quintana Roo,2008,2,2008T2,2008-06-30,65.99,11.24
23,Quintana Roo,2008,3,2008T3,2008-09-30,68.35,12.1
23,Quintana Roo,2008,4,2008T4,2008-12-31,69.34,12.09
23,Quintana Roo,2009,1,2009T1,2009-03-31,71.08,11.78
23,Quintana Roo,2009,2,2009T2,2009-06-30,71.81,8.82
23,Quintana Roo,2009,3,2009T3,2009-09-30,71.8,5.05
23,Quintana Roo,2009,4,2009T4,2009-12-31,71.9,3.69
23,Quintana Roo,2010,1,2010T1,2010-03-31,71.89,1.14
23,Quintana Roo,2010,2,2010T2,2010-06-30,72.51,0.97
23,Quintana Roo,2010,3,2010T3,2010-09-30,73.06,1.75
23,Quintana Roo,2010,4,2010T4,2010-12-31,73.9,2.78
23,Quintana Roo,2011,1,2011T1,2011-03-31,75.67,5.26
23,Quintana Roo,2011,2,2011T2,2011-06-30,76.7,5.78
23,Quintana Roo,2011,3,2011T3,2011-09-30,77.46,6.02
23,Quintana Roo,2011,4,2011T4,2011-12-31,77.75,5.21
23,Quintana Roo,2012,1,2012T1,2012-03-31,77.67,2.64
23,Quintana Roo,2012,2,2012T2,2012-06-30,77.83,1.47
23,Quintana Roo,2012,3,2012T3,2012-09-30,78.0,0.7
23,Quintana Roo,2012,4,2012T4,2012-12-31,78.46,0.91
23,Quintana Roo,2013,1,2013T1,2013-03-31,79.51,2.37
23,Quintana Roo,2013,2,2013T2,2013-06-30,80.54,3.48
23,Quintana Roo,2013,3,2013T3,2013-09-30,81.8,4.87
23,Quintana Roo,2013,4,2013T4,2013-12-31,81.84,4.31
23,Quintana Roo,2014,1,2014T1,2014-03-31,82.52,3.79
23,Quintana Roo,2014,2,2014T2,2014-06-30,82.28,2.16
23,Quintana Roo,2014,3,2014T3,2014-09-30,81.54,-0.32
23,Quintana Roo,2014,4,2014T4,2014-12-31,81.98,0.17
23,Quintana Roo,2015,1,2015T1,2015-03-31,82.58,0.07
23,Quintana Roo,2015,2,2015T2,2015-06-30,85.5,3.91
23,Quintana Roo,2015,3,2015T3,2015-09-30,87.99,7.91
23,Quintana Roo,2015,4,2015T4,2015-12-31,88.88,8.42
23,Quintana Roo,2016,1,2016T1,2016-03-31,90.4,9.47
23,Quintana Roo,2016,2,2016T2,2016-06-30,92.25,7.89
23,Quintana Roo,2016,3,2016T3,2016-09-30,94.03,6.86
23,Quintana Roo,2016,4,2016T4,2016-12-31,95.43,7.37
23,Quintana Roo,2017,1,2017T1,2017-03-31,97.92,8.32
23,Quintana Roo,2017,2,2017T2,2017-06-30,99.73,8.11
23,Quintana Roo,2017,3,2017T3,2017-09-30,100.8,7.2
23,Quintana Roo,2017,4,2017T4,2017-12-31,101.55,6.41
23,Quintana Roo,2018,1,2018T1,2018-03-31,104.26,6.47
23,Quintana Roo,2018,2,2018T2,2018-06-30,106.33,6.62
23,Quintana Roo,2018,3,2018T3,2018-09-30,109.22,8.35
23,Quintana Roo,2018,4,2018T4,2018-12-31,112.59,10.87
23,Quintana Roo,2019,1,2019T1,2019-03-31,115.72,10.99
23,Quintana Roo,2019,2,2019T2,2019-06-30,118.86,11.78
23,Quintana Roo,2019,3,2019T3,2019-09-30,121.35,11.11
23,Quintana Roo,2019,4,2019T4,2019-12-31,122.83,9.09
23,Quintana Roo,2020,1,2020T1,2020-03-31,125.17,8.17
23,Quintana Roo,2020,2,2020T2,2020-06-30,126.92,6.78
23,Quintana Roo,2020,3,2020T3,2020-09-30,129.15,6.43
23,Quintana Roo,2020,4,2020T4,2020-12-31,133.17,8.42
23,Quintana Roo,2021,1,2021T1,2021-03-31,138.14,10.36
23,Quintana Roo,2021,2,2021T2,2021-06-30,142.69,12.43
23,Quintana Roo,2021,3,2021T3,2021-09-30,146.72,13.6
23,Quintana Roo,2021,4,2021T4,2021-12-31,149.92,12.58
23,Quintana Roo,2022,1,2022T1,2022-03-31,155.07,12.26
23,Quintana Roo,2022,2,2022T2,2022-06-30,161.76,13.36
23,Quintana Roo,2022,3,2022T3,2022-09-30,169.2,15.32
23,Quintana Roo,2022,4,2022T4,2022-12-31,174.72,16.54
23,Quintana Roo,2023,1,2023T1,2023-03-31,181.15,16.82
23,Quintana Roo,2023,2,2023T2,2023-06-30,187.93,16.18
23,Quintana Roo,2023,3,2023T3,2023-09-30,193.37,14.28
23,Quintana Roo,2023,4,2023T4,2023-12-31,199.34,14.09
23,Quintana Roo,2024,1,2024T1,2024-03-31,205.33,13.35
23,Quintana Roo,2024,2,2024T2,2024-06-30,210.03,11.76
23,Quintana Roo,2024,3,2024T3,2024-09-30,216.37,11.89
23,Quintana Roo,2024,4,2024T4,2024-12-31,222.35,11.54
23,Quintana Roo,2025,1,2025T1,2025-03-31,230.63,12.32
23,Quintana Roo,2025,2,2025T2,2025-06-30,241.31,14.89
23,Quintana Roo,2025,3,2025T3,2025-09-30,249.6,15.36
23,Quintana Roo,2025,4,2025T4,2025-12-31,255.86,15.07
23,Quintana Roo,2026,1,2026T1,2026-03-31,261.22,13.26
23,Quintana Roo,2026,2,2026T2,2026-06-30,264.96,9.8
24,San Luis Potosí,2005,1,2005T1,2005-03-31,51.06,
24,San Luis Potosí,2005,2,2005T2,2005-06-30,53.13,
24,San Luis Potosí,2005,3,2005T3,2005-09-30,53.92,
24,San Luis Potosí,2005,4,2005T4,2005-12-31,53.92,
24,San Luis Potosí,2006,1,2006T1,2006-03-31,54.6,6.93
24,San Luis Potosí,2006,2,2006T2,2006-06-30,56.03,5.46
24,San Luis Potosí,2006,3,2006T3,2006-09-30,56.95,5.62
24,San Luis Potosí,2006,4,2006T4,2006-12-31,57.53,6.7
24,San Luis Potosí,2007,1,2007T1,2007-03-31,58.81,7.71
24,San Luis Potosí,2007,2,2007T2,2007-06-30,60.45,7.89
24,San Luis Potosí,2007,3,2007T3,2007-09-30,61.63,8.22
24,San Luis Potosí,2007,4,2007T4,2007-12-31,61.48,6.87
24,San Luis Potosí,2008,1,2008T1,2008-03-31,61.5,4.57
24,San Luis Potosí,2008,2,2008T2,2008-06-30,63.53,5.1
24,San Luis Potosí,2008,3,2008T3,2008-09-30,65.41,6.13
24,San Luis Potosí,2008,4,2008T4,2008-12-31,66.32,7.87
24,San Luis Potosí,2009,1,2009T1,2009-03-31,67.17,9.22
24,San Luis Potosí,2009,2,2009T2,2009-06-30,67.57,6.36
24,San Luis Potosí,2009,3,2009T3,2009-09-30,67.34,2.95
24,San Luis Potosí,2009,4,2009T4,2009-12-31,66.83,0.77
24,San Luis Potosí,2010,1,2010T1,2010-03-31,67.31,0.21
24,San Luis Potosí,2010,2,2010T2,2010-06-30,68.15,0.86
24,San Luis Potosí,2010,3,2010T3,2010-09-30,69.08,2.58
24,San Luis Potosí,2010,4,2010T4,2010-12-31,69.9,4.59
24,San Luis Potosí,2011,1,2011T1,2011-03-31,71.21,5.79
24,San Luis Potosí,2011,2,2011T2,2011-06-30,72.5,6.38
24,San Luis Potosí,2011,3,2011T3,2011-09-30,73.48,6.37
24,San Luis Potosí,2011,4,2011T4,2011-12-31,74.4,6.44
24,San Luis Potosí,2012,1,2012T1,2012-03-31,74.83,5.08
24,San Luis Potosí,2012,2,2012T2,2012-06-30,75.14,3.64
24,San Luis Potosí,2012,3,2012T3,2012-09-30,75.91,3.31
24,San Luis Potosí,2012,4,2012T4,2012-12-31,76.42,2.72
24,San Luis Potosí,2013,1,2013T1,2013-03-31,77.64,3.76
24,San Luis Potosí,2013,2,2013T2,2013-06-30,78.96,5.08
24,San Luis Potosí,2013,3,2013T3,2013-09-30,79.87,5.22
24,San Luis Potosí,2013,4,2013T4,2013-12-31,80.37,5.17
24,San Luis Potosí,2014,1,2014T1,2014-03-31,80.99,4.31
24,San Luis Potosí,2014,2,2014T2,2014-06-30,80.98,2.56
24,San Luis Potosí,2014,3,2014T3,2014-09-30,81.24,1.72
24,San Luis Potosí,2014,4,2014T4,2014-12-31,82.05,2.09
24,San Luis Potosí,2015,1,2015T1,2015-03-31,83.48,3.07
24,San Luis Potosí,2015,2,2015T2,2015-06-30,86.31,6.58
24,San Luis Potosí,2015,3,2015T3,2015-09-30,88.76,9.26
24,San Luis Potosí,2015,4,2015T4,2015-12-31,89.59,9.19
24,San Luis Potosí,2016,1,2016T1,2016-03-31,90.58,8.51
24,San Luis Potosí,2016,2,2016T2,2016-06-30,92.34,6.99
24,San Luis Potosí,2016,3,2016T3,2016-09-30,93.74,5.61
24,San Luis Potosí,2016,4,2016T4,2016-12-31,94.78,5.79
24,San Luis Potosí,2017,1,2017T1,2017-03-31,97.21,7.32
24,San Luis Potosí,2017,2,2017T2,2017-06-30,99.07,7.29
24,San Luis Potosí,2017,3,2017T3,2017-09-30,100.93,7.67
24,San Luis Potosí,2017,4,2017T4,2017-12-31,102.8,8.46
24,San Luis Potosí,2018,1,2018T1,2018-03-31,105.53,8.56
24,San Luis Potosí,2018,2,2018T2,2018-06-30,108.02,9.03
24,San Luis Potosí,2018,3,2018T3,2018-09-30,110.53,9.51
24,San Luis Potosí,2018,4,2018T4,2018-12-31,112.86,9.79
24,San Luis Potosí,2019,1,2019T1,2019-03-31,115.55,9.49
24,San Luis Potosí,2019,2,2019T2,2019-06-30,117.81,9.06
24,San Luis Potosí,2019,3,2019T3,2019-09-30,119.57,8.18
24,San Luis Potosí,2019,4,2019T4,2019-12-31,121.33,7.5
24,San Luis Potosí,2020,1,2020T1,2020-03-31,123.58,6.95
24,San Luis Potosí,2020,2,2020T2,2020-06-30,126.0,6.95
24,San Luis Potosí,2020,3,2020T3,2020-09-30,128.4,7.38
24,San Luis Potosí,2020,4,2020T4,2020-12-31,130.95,7.93
24,San Luis Potosí,2021,1,2021T1,2021-03-31,134.74,9.03
24,San Luis Potosí,2021,2,2021T2,2021-06-30,137.8,9.37
24,San Luis Potosí,2021,3,2021T3,2021-09-30,139.93,8.98
24,San Luis Potosí,2021,4,2021T4,2021-12-31,141.92,8.38
24,San Luis Potosí,2022,1,2022T1,2022-03-31,145.19,7.76
24,San Luis Potosí,2022,2,2022T2,2022-06-30,148.75,7.95
24,San Luis Potosí,2022,3,2022T3,2022-09-30,152.04,8.65
24,San Luis Potosí,2022,4,2022T4,2022-12-31,152.94,7.76
24,San Luis Potosí,2023,1,2023T1,2023-03-31,155.97,7.42
24,San Luis Potosí,2023,2,2023T2,2023-06-30,159.64,7.32
24,San Luis Potosí,2023,3,2023T3,2023-09-30,163.42,7.48
24,San Luis Potosí,2023,4,2023T4,2023-12-31,167.11,9.27
24,San Luis Potosí,2024,1,2024T1,2024-03-31,172.08,10.33
24,San Luis Potosí,2024,2,2024T2,2024-06-30,176.29,10.43
24,San Luis Potosí,2024,3,2024T3,2024-09-30,180.19,10.26
24,San Luis Potosí,2024,4,2024T4,2024-12-31,183.42,9.76
24,San Luis Potosí,2025,1,2025T1,2025-03-31,187.77,9.12
24,San Luis Potosí,2025,2,2025T2,2025-06-30,192.08,8.96
24,San Luis Potosí,2025,3,2025T3,2025-09-30,195.51,8.5
24,San Luis Potosí,2025,4,2025T4,2025-12-31,197.75,7.81
24,San Luis Potosí,2026,1,2026T1,2026-03-31,201.47,7.3
24,San Luis Potosí,2026,2,2026T2,2026-06-30,205.04,6.75
25,Sinaloa,2005,1,2005T1,2005-03-31,51.56,
25,Sinaloa,2005,2,2005T2,2005-06-30,53.65,
25,Sinaloa,2005,3,2005T3,2005-09-30,54.29,
25,Sinaloa,2005,4,2005T4,2005-12-31,54.3,
25,Sinaloa,2006,1,2006T1,2006-03-31,55.35,7.35
25,Sinaloa,2006,2,2006T2,2006-06-30,56.66,5.61
25,Sinaloa,2006,3,2006T3,2006-09-30,57.47,5.86
25,Sinaloa,2006,4,2006T4,2006-12-31,57.81,6.46
25,Sinaloa,2007,1,2007T1,2007-03-31,59.56,7.61
25,Sinaloa,2007,2,2007T2,2007-06-30,61.17,7.96
25,Sinaloa,2007,3,2007T3,2007-09-30,62.29,8.39
25,Sinaloa,2007,4,2007T4,2007-12-31,62.25,7.68
25,Sinaloa,2008,1,2008T1,2008-03-31,63.1,5.94
25,Sinaloa,2008,2,2008T2,2008-06-30,65.01,6.28
25,Sinaloa,2008,3,2008T3,2008-09-30,66.8,7.24
25,Sinaloa,2008,4,2008T4,2008-12-31,67.39,8.26
25,Sinaloa,2009,1,2009T1,2009-03-31,68.34,8.3
25,Sinaloa,2009,2,2009T2,2009-06-30,69.15,6.37
25,Sinaloa,2009,3,2009T3,2009-09-30,69.29,3.73
25,Sinaloa,2009,4,2009T4,2009-12-31,69.18,2.66
25,Sinaloa,2010,1,2010T1,2010-03-31,69.53,1.74
25,Sinaloa,2010,2,2010T2,2010-06-30,70.1,1.37
25,Sinaloa,2010,3,2010T3,2010-09-30,70.82,2.21
25,Sinaloa,2010,4,2010T4,2010-12-31,71.58,3.47
25,Sinaloa,2011,1,2011T1,2011-03-31,72.83,4.75
25,Sinaloa,2011,2,2011T2,2011-06-30,73.96,5.51
25,Sinaloa,2011,3,2011T3,2011-09-30,74.84,5.68
25,Sinaloa,2011,4,2011T4,2011-12-31,75.56,5.56
25,Sinaloa,2012,1,2012T1,2012-03-31,76.12,4.52
25,Sinaloa,2012,2,2012T2,2012-06-30,76.59,3.56
25,Sinaloa,2012,3,2012T3,2012-09-30,77.42,3.45
25,Sinaloa,2012,4,2012T4,2012-12-31,78.06,3.31
25,Sinaloa,2013,1,2013T1,2013-03-31,79.16,3.99
25,Sinaloa,2013,2,2013T2,2013-06-30,80.38,4.95
25,Sinaloa,2013,3,2013T3,2013-09-30,81.22,4.91
25,Sinaloa,2013,4,2013T4,2013-12-31,81.58,4.51
25,Sinaloa,2014,1,2014T1,2014-03-31,82.23,3.88
25,Sinaloa,2014,2,2014T2,2014-06-30,82.18,2.24
25,Sinaloa,2014,3,2014T3,2014-09-30,82.29,1.32
25,Sinaloa,2014,4,2014T4,2014-12-31,83.09,1.85
25,Sinaloa,2015,1,2015T1,2015-03-31,84.36,2.59
25,Sinaloa,2015,2,2015T2,2015-06-30,87.04,5.91
25,Sinaloa,2015,3,2015T3,2015-09-30,89.29,8.51
25,Sinaloa,2015,4,2015T4,2015-12-31,89.91,8.21
25,Sinaloa,2016,1,2016T1,2016-03-31,90.78,7.61
25,Sinaloa,2016,2,2016T2,2016-06-30,92.42,6.18
25,Sinaloa,2016,3,2016T3,2016-09-30,93.85,5.11
25,Sinaloa,2016,4,2016T4,2016-12-31,94.79,5.43
25,Sinaloa,2017,1,2017T1,2017-03-31,97.26,7.14
25,Sinaloa,2017,2,2017T2,2017-06-30,99.15,7.28
25,Sinaloa,2017,3,2017T3,2017-09-30,100.89,7.5
25,Sinaloa,2017,4,2017T4,2017-12-31,102.7,8.34
25,Sinaloa,2018,1,2018T1,2018-03-31,105.39,8.36
25,Sinaloa,2018,2,2018T2,2018-06-30,107.65,8.57
25,Sinaloa,2018,3,2018T3,2018-09-30,110.04,9.07
25,Sinaloa,2018,4,2018T4,2018-12-31,112.34,9.39
25,Sinaloa,2019,1,2019T1,2019-03-31,115.33,9.43
25,Sinaloa,2019,2,2019T2,2019-06-30,118.26,9.86
25,Sinaloa,2019,3,2019T3,2019-09-30,120.55,9.55
25,Sinaloa,2019,4,2019T4,2019-12-31,122.68,9.2
25,Sinaloa,2020,1,2020T1,2020-03-31,124.97,8.36
25,Sinaloa,2020,2,2020T2,2020-06-30,127.07,7.45
25,Sinaloa,2020,3,2020T3,2020-09-30,129.46,7.39
25,Sinaloa,2020,4,2020T4,2020-12-31,132.42,7.94
25,Sinaloa,2021,1,2021T1,2021-03-31,136.66,9.35
25,Sinaloa,2021,2,2021T2,2021-06-30,140.28,10.4
25,Sinaloa,2021,3,2021T3,2021-09-30,143.17,10.59
25,Sinaloa,2021,4,2021T4,2021-12-31,145.92,10.19
25,Sinaloa,2022,1,2022T1,2022-03-31,150.59,10.19
25,Sinaloa,2022,2,2022T2,2022-06-30,156.56,11.61
25,Sinaloa,2022,3,2022T3,2022-09-30,163.45,14.16
25,Sinaloa,2022,4,2022T4,2022-12-31,169.39,16.08
25,Sinaloa,2023,1,2023T1,2023-03-31,174.98,16.2
25,Sinaloa,2023,2,2023T2,2023-06-30,179.9,14.91
25,Sinaloa,2023,3,2023T3,2023-09-30,184.31,12.76
25,Sinaloa,2023,4,2023T4,2023-12-31,188.44,11.25
25,Sinaloa,2024,1,2024T1,2024-03-31,192.21,9.85
25,Sinaloa,2024,2,2024T2,2024-06-30,194.0,7.84
25,Sinaloa,2024,3,2024T3,2024-09-30,195.88,6.28
25,Sinaloa,2024,4,2024T4,2024-12-31,196.86,4.47
25,Sinaloa,2025,1,2025T1,2025-03-31,201.36,4.76
25,Sinaloa,2025,2,2025T2,2025-06-30,208.32,7.38
25,Sinaloa,2025,3,2025T3,2025-09-30,213.87,9.18
25,Sinaloa,2025,4,2025T4,2025-12-31,218.1,10.79
25,Sinaloa,2026,1,2026T1,2026-03-31,222.52,10.51
25,Sinaloa,2026,2,2026T2,2026-06-30,225.89,8.43
26,Sonora,2005,1,2005T1,2005-03-31,53.01,
26,Sonora,2005,2,2005T2,2005-06-30,54.09,
26,Sonora,2005,3,2005T3,2005-09-30,54.81,
26,Sonora,2005,4,2005T4,2005-12-31,54.63,
26,Sonora,2006,1,2006T1,2006-03-31,55.54,4.77
26,Sonora,2006,2,2006T2,2006-06-30,56.75,4.92
26,Sonora,2006,3,2006T3,2006-09-30,57.69,5.25
26,Sonora,2006,4,2006T4,2006-12-31,57.89,5.97
26,Sonora,2007,1,2007T1,2007-03-31,59.34,6.84
26,Sonora,2007,2,2007T2,2007-06-30,61.06,7.59
26,Sonora,2007,3,2007T3,2007-09-30,61.93,7.35
26,Sonora,2007,4,2007T4,2007-12-31,61.82,6.79
26,Sonora,2008,1,2008T1,2008-03-31,62.6,5.49
26,Sonora,2008,2,2008T2,2008-06-30,64.03,4.86
26,Sonora,2008,3,2008T3,2008-09-30,65.42,5.64
26,Sonora,2008,4,2008T4,2008-12-31,65.64,6.18
26,Sonora,2009,1,2009T1,2009-03-31,66.32,5.94
26,Sonora,2009,2,2009T2,2009-06-30,67.16,4.89
26,Sonora,2009,3,2009T3,2009-09-30,67.29,2.86
26,Sonora,2009,4,2009T4,2009-12-31,67.26,2.47
26,Sonora,2010,1,2010T1,2010-03-31,67.2,1.33
26,Sonora,2010,2,2010T2,2010-06-30,67.63,0.7
26,Sonora,2010,3,2010T3,2010-09-30,68.42,1.68
26,Sonora,2010,4,2010T4,2010-12-31,69.12,2.77
26,Sonora,2011,1,2011T1,2011-03-31,70.88,5.48
26,Sonora,2011,2,2011T2,2011-06-30,72.34,6.96
26,Sonora,2011,3,2011T3,2011-09-30,73.18,6.96
26,Sonora,2011,4,2011T4,2011-12-31,73.9,6.92
26,Sonora,2012,1,2012T1,2012-03-31,74.4,4.97
26,Sonora,2012,2,2012T2,2012-06-30,75.06,3.76
26,Sonora,2012,3,2012T3,2012-09-30,75.82,3.61
26,Sonora,2012,4,2012T4,2012-12-31,76.34,3.3
26,Sonora,2013,1,2013T1,2013-03-31,77.34,3.95
26,Sonora,2013,2,2013T2,2013-06-30,78.71,4.86
26,Sonora,2013,3,2013T3,2013-09-30,79.73,5.16
26,Sonora,2013,4,2013T4,2013-12-31,80.32,5.21
26,Sonora,2014,1,2014T1,2014-03-31,81.37,5.21
26,Sonora,2014,2,2014T2,2014-06-30,81.67,3.76
26,Sonora,2014,3,2014T3,2014-09-30,82.3,3.22
26,Sonora,2014,4,2014T4,2014-12-31,83.6,4.08
26,Sonora,2015,1,2015T1,2015-03-31,85.17,4.67
26,Sonora,2015,2,2015T2,2015-06-30,88.26,8.07
26,Sonora,2015,3,2015T3,2015-09-30,90.79,10.32
26,Sonora,2015,4,2015T4,2015-12-31,91.49,9.44
26,Sonora,2016,1,2016T1,2016-03-31,92.36,8.44
26,Sonora,2016,2,2016T2,2016-06-30,93.88,6.37
26,Sonora,2016,3,2016T3,2016-09-30,95.08,4.73
26,Sonora,2016,4,2016T4,2016-12-31,96.0,4.93
26,Sonora,2017,1,2017T1,2017-03-31,98.11,6.23
26,Sonora,2017,2,2017T2,2017-06-30,99.49,5.98
26,Sonora,2017,3,2017T3,2017-09-30,100.69,5.9
26,Sonora,2017,4,2017T4,2017-12-31,101.72,5.96
26,Sonora,2018,1,2018T1,2018-03-31,103.88,5.88
26,Sonora,2018,2,2018T2,2018-06-30,105.51,6.05
26,Sonora,2018,3,2018T3,2018-09-30,107.37,6.63
26,Sonora,2018,4,2018T4,2018-12-31,109.09,7.25
26,Sonora,2019,1,2019T1,2019-03-31,111.33,7.17
26,Sonora,2019,2,2019T2,2019-06-30,113.72,7.78
26,Sonora,2019,3,2019T3,2019-09-30,115.65,7.71
26,Sonora,2019,4,2019T4,2019-12-31,117.41,7.63
26,Sonora,2020,1,2020T1,2020-03-31,119.73,7.55
26,Sonora,2020,2,2020T2,2020-06-30,121.8,7.11
26,Sonora,2020,3,2020T3,2020-09-30,123.72,6.98
26,Sonora,2020,4,2020T4,2020-12-31,126.21,7.5
26,Sonora,2021,1,2021T1,2021-03-31,129.78,8.39
26,Sonora,2021,2,2021T2,2021-06-30,132.49,8.78
26,Sonora,2021,3,2021T3,2021-09-30,134.29,8.54
26,Sonora,2021,4,2021T4,2021-12-31,135.52,7.38
26,Sonora,2022,1,2022T1,2022-03-31,137.79,6.17
26,Sonora,2022,2,2022T2,2022-06-30,141.18,6.56
